Z_ion,Z_target,E_proj[keV/u],Cross_section[cm2],Uncertainty[%],is_exp,Theory_ID,DOI
3,18,4.000e+03,2.854e-16,0,0,CDW-EIS,_
3,18,5.000e+03,2.332e-16,0,0,CDW-EIS,_
3,18,6.000e+03,1.976e-16,0,0,CDW-EIS,_
3,18,7.000e+03,1.718e-16,0,0,CDW-EIS,_
3,18,8.000e+03,1.521e-16,0,0,CDW-EIS,_
3,18,9.000e+03,1.367e-16,0,0,CDW-EIS,_
3,18,1.000e+04,1.242e-16,0,0,CDW-EIS,_
3,18,2.000e+04,6.624e-17,0,0,CDW-EIS,_
3,18,3.000e+04,4.604e-17,0,0,CDW-EIS,_
3,18,4.000e+04,3.568e-17,0,0,CDW-EIS,_
3,18,5.000e+04,2.936e-17,0,0,CDW-EIS,_
3,18,6.000e+04,2.509e-17,0,0,CDW-EIS,_
3,18,7.000e+04,2.200e-17,0,0,CDW-EIS,_
3,18,8.000e+04,1.967e-17,0,0,CDW-EIS,_
3,18,9.000e+04,1.785e-17,0,0,CDW-EIS,_
3,18,1.000e+05,1.638e-17,0,0,CDW-EIS,_
4,1,1.000e+01,1.645e-21,0,0,CDW-EIS,_
4,1,2.000e+01,4.485e-18,0,0,CDW-EIS,_
4,1,3.000e+01,5.929e-17,0,0,CDW-EIS,_
4,1,4.000e+01,1.861e-16,0,0,CDW-EIS,_
4,1,5.000e+01,3.374e-16,0,0,CDW-EIS,_
4,1,6.000e+01,4.768e-16,0,0,CDW-EIS,_
4,1,7.000e+01,5.905e-16,0,0,CDW-EIS,_
4,1,8.000e+01,6.709e-16,0,0,CDW-EIS,_
4,1,9.000e+01,7.309e-16,0,0,CDW-EIS,_
4,1,1.000e+02,7.691e-16,0,0,CDW-EIS,_
4,1,2.000e+02,7.693e-16,0,0,CDW-EIS,_
4,1,3.000e+02,6.514e-16,0,0,CDW-EIS,_
4,1,4.000e+02,5.554e-16,0,0,CDW-EIS,_
4,1,5.000e+02,4.825e-16,0,0,CDW-EIS,_
4,1,6.000e+02,4.263e-16,0,0,CDW-EIS,_
4,1,7.000e+02,3.820e-16,0,0,CDW-EIS,_
4,1,8.000e+02,3.462e-16,0,0,CDW-EIS,_
4,1,9.000e+02,3.168e-16,0,0,CDW-EIS,_
4,1,1.000e+03,2.921e-16,0,0,CDW-EIS,_
4,1,2.000e+03,1.666e-16,0,0,CDW-EIS,_
4,1,3.000e+03,1.182e-16,0,0,CDW-EIS,_
4,1,4.000e+03,9.220e-17,0,0,CDW-EIS,_
4,1,5.000e+03,7.591e-17,0,0,CDW-EIS,_
4,1,6.000e+03,6.471e-17,0,0,CDW-EIS,_
4,1,7.000e+03,5.651e-17,0,0,CDW-EIS,_
4,1,8.000e+03,5.024e-17,0,0,CDW-EIS,_
4,1,9.000e+03,4.528e-17,0,0,CDW-EIS,_
4,1,1.000e+04,4.125e-17,0,0,CDW-EIS,_
4,1,2.000e+04,2.235e-17,0,0,CDW-EIS,_
4,1,3.000e+04,1.566e-17,0,0,CDW-EIS,_
4,1,4.000e+04,1.219e-17,0,0,CDW-EIS,_
4,1,5.000e+04,1.007e-17,0,0,CDW-EIS,_
4,1,6.000e+04,8.624e-18,0,0,CDW-EIS,_
4,1,7.000e+04,7.580e-18,0,0,CDW-EIS,_
4,1,8.000e+04,6.787e-18,0,0,CDW-EIS,_
4,1,9.000e+04,6.165e-18,0,0,CDW-EIS,_
4,1,1.000e+05,5.664e-18,0,0,CDW-EIS,_
4,2,1.000e+01,7.517e-24,0,0,CDW-EIS,_
4,2,2.000e+01,1.165e-19,0,0,CDW-EIS,_
4,2,3.000e+01,4.202e-18,0,0,CDW-EIS,_
4,2,4.000e+01,2.498e-17,0,0,CDW-EIS,_
4,2,5.000e+01,6.949e-17,0,0,CDW-EIS,_
4,2,6.000e+01,1.331e-16,0,0,CDW-EIS,_
4,2,7.000e+01,2.071e-16,0,0,CDW-EIS,_
4,2,8.000e+01,2.777e-16,0,0,CDW-EIS,_
4,2,9.000e+01,3.461e-16,0,0,CDW-EIS,_
4,2,1.000e+02,4.028e-16,0,0,CDW-EIS,_
4,2,2.000e+02,6.173e-16,0,0,CDW-EIS,_
4,2,3.000e+02,5.880e-16,0,0,CDW-EIS,_
4,2,4.000e+02,5.291e-16,0,0,CDW-EIS,_
4,2,5.000e+02,4.743e-16,0,0,CDW-EIS,_
4,2,6.000e+02,4.280e-16,0,0,CDW-EIS,_
4,2,7.000e+02,3.895e-16,0,0,CDW-EIS,_
4,2,8.000e+02,3.572e-16,0,0,CDW-EIS,_
4,2,9.000e+02,3.299e-16,0,0,CDW-EIS,_
4,2,1.000e+03,3.065e-16,0,0,CDW-EIS,_
4,2,2.000e+03,1.819e-16,0,0,CDW-EIS,_
4,2,3.000e+03,1.312e-16,0,0,CDW-EIS,_
4,2,4.000e+03,1.035e-16,0,0,CDW-EIS,_
4,2,5.000e+03,8.581e-17,0,0,CDW-EIS,_
4,2,6.000e+03,7.355e-17,0,0,CDW-EIS,_
4,2,7.000e+03,6.451e-17,0,0,CDW-EIS,_
4,2,8.000e+03,5.756e-17,0,0,CDW-EIS,_
4,2,9.000e+03,5.204e-17,0,0,CDW-EIS,_
4,2,1.000e+04,4.754e-17,0,0,CDW-EIS,_
4,2,2.000e+04,2.617e-17,0,0,CDW-EIS,_
4,2,3.000e+04,1.847e-17,0,0,CDW-EIS,_
4,2,4.000e+04,1.446e-17,0,0,CDW-EIS,_
4,2,5.000e+04,1.199e-17,0,0,CDW-EIS,_
4,2,6.000e+04,1.030e-17,0,0,CDW-EIS,_
4,2,7.000e+04,9.075e-18,0,0,CDW-EIS,_
4,2,8.000e+04,8.144e-18,0,0,CDW-EIS,_
4,2,9.000e+04,7.411e-18,0,0,CDW-EIS,_
4,10,1.000e+01,3.935e-23,0,0,CDW-EIS,_
4,10,2.000e+01,3.097e-19,0,0,CDW-EIS,_
4,10,3.000e+01,8.937e-18,0,0,CDW-EIS,_
4,10,4.000e+01,4.947e-17,0,0,CDW-EIS,_
4,10,5.000e+01,1.359e-16,0,0,CDW-EIS,_
4,10,6.000e+01,2.635e-16,0,0,CDW-EIS,_
4,10,7.000e+01,4.214e-16,0,0,CDW-EIS,_
4,10,8.000e+01,5.822e-16,0,0,CDW-EIS,_
4,10,9.000e+01,7.491e-16,0,0,CDW-EIS,_
4,10,1.000e+02,8.989e-16,0,0,CDW-EIS,_
4,10,2.000e+02,1.699e-15,0,0,CDW-EIS,_
4,10,3.000e+02,1.778e-15,0,0,CDW-EIS,_
4,10,4.000e+02,1.681e-15,0,0,CDW-EIS,_
4,10,5.000e+02,1.554e-15,0,0,CDW-EIS,_
4,10,6.000e+02,1.431e-15,0,0,CDW-EIS,_
4,10,7.000e+02,1.322e-15,0,0,CDW-EIS,_
4,10,8.000e+02,1.226e-15,0,0,CDW-EIS,_
4,10,9.000e+02,1.142e-15,0,0,CDW-EIS,_
4,10,1.000e+03,1.069e-15,0,0,CDW-EIS,_
4,10,2.000e+03,6.577e-16,0,0,CDW-EIS,_
4,10,3.000e+03,4.812e-16,0,0,CDW-EIS,_
4,10,4.000e+03,3.825e-16,0,0,CDW-EIS,_
4,10,5.000e+03,3.189e-16,0,0,CDW-EIS,_
4,10,6.000e+03,2.745e-16,0,0,CDW-EIS,_
4,10,7.000e+03,2.415e-16,0,0,CDW-EIS,_
4,10,8.000e+03,2.160e-16,0,0,CDW-EIS,_
4,10,9.000e+03,1.957e-16,0,0,CDW-EIS,_
4,10,1.000e+04,1.791e-16,0,0,CDW-EIS,_
4,10,2.000e+04,9.963e-17,0,0,CDW-EIS,_
4,10,3.000e+04,7.070e-17,0,0,CDW-EIS,_
4,10,4.000e+04,5.553e-17,0,0,CDW-EIS,_
4,10,5.000e+04,4.613e-17,0,0,CDW-EIS,_
4,10,6.000e+04,3.971e-17,0,0,CDW-EIS,_
4,10,7.000e+04,3.504e-17,0,0,CDW-EIS,_
4,10,8.000e+04,3.148e-17,0,0,CDW-EIS,_
4,10,9.000e+04,2.868e-17,0,0,CDW-EIS,_
4,10,1.000e+05,2.641e-17,0,0,CDW-EIS,_
4,18,1.000e+01,1.808e-21,0,0,CDW-EIS,_
4,18,2.000e+01,8.206e-18,0,0,CDW-EIS,_
4,18,3.000e+01,1.553e-16,0,0,CDW-EIS,_
4,18,4.000e+01,6.071e-16,0,0,CDW-EIS,_
4,18,5.000e+01,1.279e-15,0,0,CDW-EIS,_
4,18,6.000e+01,2.015e-15,0,0,CDW-EIS,_
4,18,7.000e+01,2.690e-15,0,0,CDW-EIS,_
4,18,8.000e+01,3.233e-15,0,0,CDW-EIS,_
4,18,9.000e+01,3.676e-15,0,0,CDW-EIS,_
4,18,1.000e+02,3.995e-15,0,0,CDW-EIS,_
4,18,2.000e+02,4.440e-15,0,0,CDW-EIS,_
4,18,3.000e+02,3.794e-15,0,0,CDW-EIS,_
4,18,4.000e+02,3.225e-15,0,0,CDW-EIS,_
4,18,5.000e+02,2.789e-15,0,0,CDW-EIS,_
4,18,6.000e+02,2.454e-15,0,0,CDW-EIS,_
4,18,7.000e+02,2.190e-15,0,0,CDW-EIS,_
4,18,8.000e+02,1.978e-15,0,0,CDW-EIS,_
4,18,9.000e+02,1.804e-15,0,0,CDW-EIS,_
4,18,1.000e+03,1.659e-15,0,0,CDW-EIS,_
4,18,2.000e+03,9.282e-16,0,0,CDW-EIS,_
4,18,3.000e+03,6.503e-16,0,0,CDW-EIS,_
4,18,4.000e+03,5.032e-16,0,0,CDW-EIS,_
4,18,5.000e+03,4.117e-16,0,0,CDW-EIS,_
4,18,6.000e+03,3.492e-16,0,0,CDW-EIS,_
4,18,7.000e+03,3.038e-16,0,0,CDW-EIS,_
4,18,8.000e+03,2.691e-16,0,0,CDW-EIS,_
4,18,9.000e+03,2.419e-16,0,0,CDW-EIS,_
4,18,1.000e+04,2.198e-16,0,0,CDW-EIS,_
4,18,2.000e+04,1.173e-16,0,0,CDW-EIS,_
4,18,3.000e+04,8.154e-17,0,0,CDW-EIS,_
4,18,4.000e+04,6.318e-17,0,0,CDW-EIS,_
4,18,5.000e+04,5.197e-17,0,0,CDW-EIS,_
4,18,6.000e+04,4.440e-17,0,0,CDW-EIS,_
4,18,7.000e+04,3.893e-17,0,0,CDW-EIS,_
4,18,8.000e+04,3.480e-17,0,0,CDW-EIS,_
4,18,9.000e+04,3.156e-17,0,0,CDW-EIS,_
4,18,1.000e+05,2.895e-17,0,0,CDW-EIS,_
5,1,1.000e+01,6.771e-23,0,0,CDW-EIS,_
5,1,2.000e+01,1.280e-18,0,0,CDW-EIS,_
5,1,3.000e+01,3.235e-17,0,0,CDW-EIS,_
5,1,4.000e+01,1.371e-16,0,0,CDW-EIS,_
5,1,5.000e+01,2.935e-16,0,0,CDW-EIS,_
5,1,6.000e+01,4.606e-16,0,0,CDW-EIS,_
5,1,7.000e+01,6.131e-16,0,0,CDW-EIS,_
5,1,8.000e+01,7.321e-16,0,0,CDW-EIS,_
5,1,9.000e+01,8.291e-16,0,0,CDW-EIS,_
5,1,1.000e+02,8.982e-16,0,0,CDW-EIS,_
5,1,2.000e+02,1.022e-15,0,0,CDW-EIS,_
5,1,3.000e+02,9.050e-16,0,0,CDW-EIS,_
5,1,4.000e+02,7.904e-16,0,0,CDW-EIS,_
5,1,5.000e+02,6.972e-16,0,0,CDW-EIS,_
5,1,6.000e+02,6.228e-16,0,0,CDW-EIS,_
5,1,7.000e+02,5.625e-16,0,0,CDW-EIS,_
5,1,8.000e+02,5.131e-16,0,0,CDW-EIS,_
5,1,9.000e+02,4.718e-16,0,0,CDW-EIS,_
5,1,1.000e+03,4.368e-16,0,0,CDW-EIS,_
5,1,2.000e+03,2.542e-16,0,0,CDW-EIS,_
5,1,3.000e+03,1.816e-16,0,0,CDW-EIS,_
5,1,4.000e+03,1.422e-16,0,0,CDW-EIS,_
5,1,5.000e+03,1.174e-16,0,0,CDW-EIS,_
5,1,6.000e+03,1.002e-16,0,0,CDW-EIS,_
5,1,7.000e+03,8.758e-17,0,0,CDW-EIS,_
5,1,8.000e+03,7.792e-17,0,0,CDW-EIS,_
5,1,9.000e+03,7.026e-17,0,0,CDW-EIS,_
5,1,1.000e+04,6.405e-17,0,0,CDW-EIS,_
5,1,2.000e+04,3.476e-17,0,0,CDW-EIS,_
5,1,3.000e+04,2.436e-17,0,0,CDW-EIS,_
5,1,4.000e+04,1.897e-17,0,0,CDW-EIS,_
5,1,5.000e+04,1.566e-17,0,0,CDW-EIS,_
5,1,6.000e+04,1.341e-17,0,0,CDW-EIS,_
5,1,7.000e+04,1.178e-17,0,0,CDW-EIS,_
5,1,8.000e+04,1.055e-17,0,0,CDW-EIS,_
5,1,9.000e+04,9.581e-18,0,0,CDW-EIS,_
5,1,1.000e+05,8.800e-18,0,0,CDW-EIS,_
5,2,1.000e+01,9.160e-26,0,0,CDW-EIS,_
5,2,2.000e+01,1.499e-20,0,0,CDW-EIS,_
5,2,3.000e+01,1.304e-18,0,0,CDW-EIS,_
5,2,4.000e+01,1.210e-17,0,0,CDW-EIS,_
5,2,5.000e+01,4.367e-17,0,0,CDW-EIS,_
5,2,6.000e+01,9.912e-17,0,0,CDW-EIS,_
5,2,7.000e+01,1.741e-16,0,0,CDW-EIS,_
5,2,8.000e+01,2.537e-16,0,0,CDW-EIS,_
5,2,9.000e+01,3.377e-16,0,0,CDW-EIS,_
5,2,1.000e+02,4.127e-16,0,0,CDW-EIS,_
5,2,2.000e+02,7.763e-16,0,0,CDW-EIS,_
5,2,3.000e+02,7.871e-16,0,0,CDW-EIS,_
5,2,4.000e+02,7.312e-16,0,0,CDW-EIS,_
5,2,5.000e+02,6.689e-16,0,0,CDW-EIS,_
5,2,6.000e+02,6.123e-16,0,0,CDW-EIS,_
5,2,7.000e+02,5.631e-16,0,0,CDW-EIS,_
5,2,8.000e+02,5.207e-16,0,0,CDW-EIS,_
5,2,9.000e+02,4.841e-16,0,0,CDW-EIS,_
5,2,1.000e+03,4.524e-16,0,0,CDW-EIS,_
5,2,2.000e+03,2.758e-16,0,0,CDW-EIS,_
5,2,3.000e+03,2.008e-16,0,0,CDW-EIS,_
5,2,4.000e+03,1.591e-16,0,0,CDW-EIS,_
5,2,5.000e+03,1.323e-16,0,0,CDW-EIS,_
5,2,6.000e+03,1.137e-16,0,0,CDW-EIS,_
5,2,7.000e+03,9.982e-17,0,0,CDW-EIS,_
5,2,8.000e+03,8.915e-17,0,0,CDW-EIS,_
5,2,9.000e+03,8.066e-17,0,0,CDW-EIS,_
5,2,1.000e+04,7.373e-17,0,0,CDW-EIS,_
5,2,2.000e+04,4.068e-17,0,0,CDW-EIS,_
5,2,3.000e+04,2.873e-17,0,0,CDW-EIS,_
5,2,4.000e+04,2.249e-17,0,0,CDW-EIS,_
5,2,5.000e+04,1.864e-17,0,0,CDW-EIS,_
5,2,6.000e+04,1.601e-17,0,0,CDW-EIS,_
5,2,7.000e+04,1.411e-17,0,0,CDW-EIS,_
5,2,8.000e+04,1.266e-17,0,0,CDW-EIS,_
5,2,9.000e+04,1.152e-17,0,0,CDW-EIS,_
5,10,1.000e+01,5.003e-25,0,0,CDW-EIS,_
5,10,2.000e+01,3.939e-20,0,0,CDW-EIS,_
5,10,3.000e+01,2.677e-18,0,0,CDW-EIS,_
5,10,4.000e+01,2.272e-17,0,0,CDW-EIS,_
5,10,5.000e+01,8.004e-17,0,0,CDW-EIS,_
5,10,6.000e+01,1.825e-16,0,0,CDW-EIS,_
5,10,7.000e+01,3.287e-16,0,0,CDW-EIS,_
5,10,8.000e+01,4.926e-16,0,0,CDW-EIS,_
5,10,9.000e+01,6.776e-16,0,0,CDW-EIS,_
5,10,1.000e+02,8.543e-16,0,0,CDW-EIS,_
5,10,2.000e+02,2.029e-15,0,0,CDW-EIS,_
5,10,3.000e+02,2.294e-15,0,0,CDW-EIS,_
5,10,4.000e+02,2.259e-15,0,0,CDW-EIS,_
5,10,5.000e+02,2.141e-15,0,0,CDW-EIS,_
5,10,6.000e+02,2.007e-15,0,0,CDW-EIS,_
5,10,7.000e+02,1.879e-15,0,0,CDW-EIS,_
5,10,8.000e+02,1.760e-15,0,0,CDW-EIS,_
5,10,9.000e+02,1.654e-15,0,0,CDW-EIS,_
5,10,1.000e+03,1.559e-15,0,0,CDW-EIS,_
5,10,2.000e+03,9.911e-16,0,0,CDW-EIS,_
5,10,3.000e+03,7.337e-16,0,0,CDW-EIS,_
5,10,4.000e+03,5.866e-16,0,0,CDW-EIS,_
5,10,5.000e+03,4.909e-16,0,0,CDW-EIS,_
5,10,6.000e+03,4.235e-16,0,0,CDW-EIS,_
5,10,7.000e+03,3.732e-16,0,0,CDW-EIS,_
5,10,8.000e+03,3.342e-16,0,0,CDW-EIS,_
5,10,9.000e+03,3.031e-16,0,0,CDW-EIS,_
5,10,1.000e+04,2.776e-16,0,0,CDW-EIS,_
5,10,2.000e+04,1.548e-16,0,0,CDW-EIS,_
5,10,3.000e+04,1.099e-16,0,0,CDW-EIS,_
5,10,4.000e+04,8.634e-17,0,0,CDW-EIS,_
5,10,5.000e+04,7.172e-17,0,0,CDW-EIS,_
5,10,6.000e+04,6.173e-17,0,0,CDW-EIS,_
5,10,7.000e+04,5.446e-17,0,0,CDW-EIS,_
5,10,8.000e+04,4.892e-17,0,0,CDW-EIS,_
5,10,9.000e+04,4.455e-17,0,0,CDW-EIS,_
5,10,1.000e+05,4.102e-17,0,0,CDW-EIS,_
5,18,1.000e+01,4.835e-23,0,0,CDW-EIS,_
5,18,2.000e+01,1.788e-18,0,0,CDW-EIS,_
5,18,3.000e+01,7.055e-17,0,0,CDW-EIS,_
5,18,4.000e+01,3.899e-16,0,0,CDW-EIS,_
5,18,5.000e+01,9.997e-16,0,0,CDW-EIS,_
5,18,6.000e+01,1.791e-15,0,0,CDW-EIS,_
5,18,7.000e+01,2.612e-15,0,0,CDW-EIS,_
5,18,8.000e+01,3.341e-15,0,0,CDW-EIS,_
5,18,9.000e+01,3.989e-15,0,0,CDW-EIS,_
5,18,1.000e+02,4.498e-15,0,0,CDW-EIS,_
5,18,2.000e+02,5.873e-15,0,0,CDW-EIS,_
5,18,3.000e+02,5.285e-15,0,0,CDW-EIS,_
5,18,4.000e+02,4.611e-15,0,0,CDW-EIS,_
5,18,5.000e+02,4.052e-15,0,0,CDW-EIS,_
5,18,6.000e+02,3.603e-15,0,0,CDW-EIS,_
5,18,7.000e+02,3.242e-15,0,0,CDW-EIS,_
5,18,8.000e+02,2.947e-15,0,0,CDW-EIS,_
5,18,9.000e+02,2.701e-15,0,0,CDW-EIS,_
5,18,1.000e+03,2.493e-15,0,0,CDW-EIS,_
5,18,2.000e+03,1.421e-15,0,0,CDW-EIS,_
5,18,3.000e+03,1.002e-15,0,0,CDW-EIS,_
5,18,4.000e+03,7.781e-16,0,0,CDW-EIS,_
5,18,5.000e+03,6.378e-16,0,0,CDW-EIS,_
5,18,6.000e+03,5.417e-16,0,0,CDW-EIS,_
5,18,7.000e+03,4.715e-16,0,0,CDW-EIS,_
5,18,8.000e+03,4.180e-16,0,0,CDW-EIS,_
5,18,9.000e+03,3.758e-16,0,0,CDW-EIS,_
5,18,1.000e+04,3.417e-16,0,0,CDW-EIS,_
5,18,2.000e+04,1.826e-16,0,0,CDW-EIS,_
5,18,3.000e+04,1.269e-16,0,0,CDW-EIS,_
5,18,4.000e+04,9.830e-17,0,0,CDW-EIS,_
5,18,5.000e+04,8.085e-17,0,0,CDW-EIS,_
5,18,6.000e+04,6.905e-17,0,0,CDW-EIS,_
5,18,7.000e+04,6.053e-17,0,0,CDW-EIS,_
5,18,8.000e+04,5.409e-17,0,0,CDW-EIS,_
5,18,9.000e+04,4.905e-17,0,0,CDW-EIS,_
5,18,1.000e+05,4.499e-17,0,0,CDW-EIS,_
6,1,1.000e+01,2.630e-24,0,0,CDW-EIS,_
6,1,2.000e+01,3.458e-19,0,0,CDW-EIS,_
6,1,3.000e+01,1.670e-17,0,0,CDW-EIS,_
6,1,4.000e+01,9.544e-17,0,0,CDW-EIS,_
6,1,5.000e+01,2.409e-16,0,0,CDW-EIS,_
6,1,6.000e+01,4.190e-16,0,0,CDW-EIS,_
6,1,7.000e+01,5.985e-16,0,0,CDW-EIS,_
6,1,8.000e+01,7.497e-16,0,0,CDW-EIS,_
6,1,9.000e+01,8.812e-16,0,0,CDW-EIS,_
6,1,1.000e+02,9.813e-16,0,0,CDW-EIS,_
6,1,2.000e+02,1.260e-15,0,0,CDW-EIS,_
6,1,3.000e+02,1.163e-15,0,0,CDW-EIS,_
6,1,4.000e+02,1.039e-15,0,0,CDW-EIS,_
6,1,5.000e+02,9.294e-16,0,0,CDW-EIS,_
6,1,6.000e+02,8.385e-16,0,0,CDW-EIS,_
6,1,7.000e+02,7.631e-16,0,0,CDW-EIS,_
6,1,8.000e+02,7.000e-16,0,0,CDW-EIS,_
6,1,9.000e+02,6.467e-16,0,0,CDW-EIS,_
6,1,1.000e+03,6.011e-16,0,0,CDW-EIS,_
6,1,2.000e+03,3.567e-16,0,0,CDW-EIS,_
6,1,3.000e+03,2.567e-16,0,0,CDW-EIS,_
6,1,4.000e+03,2.018e-16,0,0,CDW-EIS,_
6,1,5.000e+03,1.669e-16,0,0,CDW-EIS,_
6,1,6.000e+03,1.428e-16,0,0,CDW-EIS,_
6,1,7.000e+03,1.249e-16,0,0,CDW-EIS,_
6,1,8.000e+03,1.113e-16,0,0,CDW-EIS,_
6,1,9.000e+03,1.004e-16,0,0,CDW-EIS,_
6,1,1.000e+04,9.156e-17,0,0,CDW-EIS,_
6,1,2.000e+04,4.980e-17,0,0,CDW-EIS,_
6,1,3.000e+04,3.491e-17,0,0,CDW-EIS,_
6,1,4.000e+04,2.718e-17,0,0,CDW-EIS,_
6,1,5.000e+04,2.244e-17,0,0,CDW-EIS,_
6,1,6.000e+04,1.922e-17,0,0,CDW-EIS,_
6,1,7.000e+04,1.688e-17,0,0,CDW-EIS,_
6,1,8.000e+04,1.511e-17,0,0,CDW-EIS,_
6,1,9.000e+04,1.372e-17,0,0,CDW-EIS,_
6,1,1.000e+05,1.260e-17,0,0,CDW-EIS,_
6,2,1.000e+01,1.048e-27,0,0,CDW-EIS,_
6,2,2.000e+01,1.817e-21,0,0,CDW-EIS,_
6,2,3.000e+01,3.819e-19,0,0,CDW-EIS,_
6,2,4.000e+01,5.528e-18,0,0,CDW-EIS,_
6,2,5.000e+01,2.588e-17,0,0,CDW-EIS,_
6,2,6.000e+01,6.958e-17,0,0,CDW-EIS,_
6,2,7.000e+01,1.378e-16,0,0,CDW-EIS,_
6,2,8.000e+01,2.180e-16,0,0,CDW-EIS,_
6,2,9.000e+01,3.098e-16,0,0,CDW-EIS,_
6,2,1.000e+02,3.969e-16,0,0,CDW-EIS,_
6,2,2.000e+02,9.096e-16,0,0,CDW-EIS,_
6,2,3.000e+02,9.775e-16,0,0,CDW-EIS,_
6,2,4.000e+02,9.350e-16,0,0,CDW-EIS,_
6,2,5.000e+02,8.710e-16,0,0,CDW-EIS,_
6,2,6.000e+02,8.076e-16,0,0,CDW-EIS,_
6,2,7.000e+02,7.498e-16,0,0,CDW-EIS,_
6,2,8.000e+02,6.986e-16,0,0,CDW-EIS,_
6,2,9.000e+02,6.536e-16,0,0,CDW-EIS,_
6,2,1.000e+03,6.138e-16,0,0,CDW-EIS,_
6,2,2.000e+03,3.840e-16,0,0,CDW-EIS,_
6,2,3.000e+03,2.825e-16,0,0,CDW-EIS,_
6,2,4.000e+03,2.250e-16,0,0,CDW-EIS,_
6,2,5.000e+03,1.877e-16,0,0,CDW-EIS,_
6,2,6.000e+03,1.616e-16,0,0,CDW-EIS,_
6,2,7.000e+03,1.421e-16,0,0,CDW-EIS,_
6,2,8.000e+03,1.271e-16,0,0,CDW-EIS,_
6,2,9.000e+03,1.151e-16,0,0,CDW-EIS,_
6,2,1.000e+04,1.053e-16,0,0,CDW-EIS,_
6,2,2.000e+04,5.824e-17,0,0,CDW-EIS,_
6,2,3.000e+04,4.116e-17,0,0,CDW-EIS,_
6,2,4.000e+04,3.223e-17,0,0,CDW-EIS,_
6,2,5.000e+04,2.670e-17,0,0,CDW-EIS,_
6,2,6.000e+04,2.294e-17,0,0,CDW-EIS,_
6,2,7.000e+04,2.021e-17,0,0,CDW-EIS,_
6,2,8.000e+04,1.812e-17,0,0,CDW-EIS,_
6,2,9.000e+04,1.649e-17,0,0,CDW-EIS,_
6,2,1.000e+05,1.516e-17,0,0,CDW-EIS,_
6,10,1.000e+01,6.140e-27,0,0,CDW-EIS,_
6,10,2.000e+01,4.876e-21,0,0,CDW-EIS,_
6,10,3.000e+01,7.821e-19,0,0,CDW-EIS,_
6,10,4.000e+01,1.017e-17,0,0,CDW-EIS,_
6,10,5.000e+01,4.583e-17,0,0,CDW-EIS,_
6,10,6.000e+01,1.225e-16,0,0,CDW-EIS,_
6,10,7.000e+01,2.476e-16,0,0,CDW-EIS,_
6,10,8.000e+01,4.008e-16,0,0,CDW-EIS,_
6,10,9.000e+01,5.876e-16,0,0,CDW-EIS,_
6,10,1.000e+02,7.755e-16,0,0,CDW-EIS,_
6,10,2.000e+02,2.270e-15,0,0,CDW-EIS,_
6,10,3.000e+02,2.753e-15,0,0,CDW-EIS,_
6,10,4.000e+02,2.810e-15,0,0,CDW-EIS,_
6,10,5.000e+02,2.725e-15,0,0,CDW-EIS,_
6,10,6.000e+02,2.597e-15,0,0,CDW-EIS,_
6,10,7.000e+02,2.459e-15,0,0,CDW-EIS,_
6,10,8.000e+02,2.326e-15,0,0,CDW-EIS,_
6,10,9.000e+02,2.203e-15,0,0,CDW-EIS,_
6,10,1.000e+03,2.089e-15,0,0,CDW-EIS,_
6,10,2.000e+03,1.371e-15,0,0,CDW-EIS,_
6,10,3.000e+03,1.028e-15,0,0,CDW-EIS,_
6,10,4.000e+03,8.269e-16,0,0,CDW-EIS,_
6,10,5.000e+03,6.947e-16,0,0,CDW-EIS,_
6,10,6.000e+03,6.008e-16,0,0,CDW-EIS,_
6,10,7.000e+03,5.305e-16,0,0,CDW-EIS,_
6,10,8.000e+03,4.758e-16,0,0,CDW-EIS,_
6,10,9.000e+03,4.319e-16,0,0,CDW-EIS,_
6,10,1.000e+04,3.959e-16,0,0,CDW-EIS,_
6,10,2.000e+04,2.216e-16,0,0,CDW-EIS,_
6,10,3.000e+04,1.574e-16,0,0,CDW-EIS,_
6,10,4.000e+04,1.237e-16,0,0,CDW-EIS,_
6,10,5.000e+04,1.027e-16,0,0,CDW-EIS,_
6,10,6.000e+04,8.842e-17,0,0,CDW-EIS,_
6,10,7.000e+04,7.799e-17,0,0,CDW-EIS,_
6,10,8.000e+04,7.005e-17,0,0,CDW-EIS,_
6,10,9.000e+04,6.379e-17,0,0,CDW-EIS,_
6,10,1.000e+05,5.872e-17,0,0,CDW-EIS,_
6,18,1.000e+01,1.263e-24,0,0,CDW-EIS,_
6,18,2.000e+01,3.778e-19,0,0,CDW-EIS,_
6,18,3.000e+01,3.092e-17,0,0,CDW-EIS,_
6,18,4.000e+01,2.402e-16,0,0,CDW-EIS,_
6,18,5.000e+01,7.459e-16,0,0,CDW-EIS,_
6,18,6.000e+01,1.512e-15,0,0,CDW-EIS,_
6,18,7.000e+01,2.401e-15,0,0,CDW-EIS,_
6,18,8.000e+01,3.255e-15,0,0,CDW-EIS,_
6,18,9.000e+01,4.071e-15,0,0,CDW-EIS,_
6,18,1.000e+02,4.751e-15,0,0,CDW-EIS,_
6,18,2.000e+02,7.203e-15,0,0,CDW-EIS,_
6,18,3.000e+02,6.805e-15,0,0,CDW-EIS,_
6,18,4.000e+02,6.085e-15,0,0,CDW-EIS,_
6,18,5.000e+02,5.427e-15,0,0,CDW-EIS,_
